"experiment","subject","response","ground_truth","trial","sequence","streak","repetition"
"Exp3",60,"probability",50,9,"[0,1,0,1,1,1,0,1]",1,48
"Exp3",60,"probability",50,10,"[1,1,0,0,0,0,0,0]",6,52
"Exp3",60,"probability",50,11,"[0,1,0,1,0,0,0,0]",4,51
"Exp3",60,"probability",50,12,"[0,1,1,1,1,1,1,1]",7,49
"Exp3",60,"probability",50,13,"[0,1,0,1,1,1,1,0]",1,51
"Exp3",60,"probability",50,14,"[1,1,0,1,1,0,0,1]",1,49
"Exp3",60,"probability",50,15,"[1,1,0,0,0,1,1,0]",1,51
"Exp3",60,"probability",50,16,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",60,"probability",50,17,"[0,0,1,1,0,1,0,1]",1,48
"Exp3",60,"probability",50,18,"[1,0,0,0,1,0,1,0]",1,51
"Exp3",61,"probability",50,1,"[0,1,0,0,0,1,0,1]",1,52
"Exp3",61,"probability",50,2,"[0,1,0,1,1,1,0,1]",1,50
"Exp3",61,"probability",50,3,"[0,1,0,1,0,0,1,0]",1,49
"Exp3",61,"probability",50,4,"[0,1,0,1,0,0,0,0]",4,49
"Exp3",61,"probability",50,5,"[1,1,1,1,1,1,0,1]",1,50
"Exp3",61,"probability",50,6,"[1,0,0,0,0,1,0,1]",1,50
"Exp3",61,"probability",50,7,"[0,0,1,0,0,0,0,0]",5,49
"Exp3",61,"probability",50,8,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",61,"probability",50,9,"[1,1,0,0,1,1,0,1]",1,50
"Exp3",61,"probability",50,10,"[1,0,0,0,0,0,0,0]",7,50
"Exp3",61,"probability",50,11,"[0,0,0,0,1,1,0,1]",1,50
"Exp3",61,"probability",50,12,"[1,0,1,0,1,0,1,1]",2,50
"Exp3",61,"probability",50,13,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",61,"probability",50,14,"[0,1,0,1,1,0,0,0]",3,50
"Exp3",61,"probability",50,15,"[1,1,0,1,1,0,0,1]",1,50
"Exp3",61,"probability",50,16,"[0,1,0,1,1,1,1,0]",1,50
"Exp3",61,"probability",50,17,"[1,1,0,0,0,0,0,0]",6,50
"Exp3",61,"probability",50,18,"[1,1,1,1,1,0,1,0]",1,50
"Exp3",62,"probability",50,1,"[1,1,1,0,1,0,1,0]",1,50
"Exp3",62,"probability",50,2,"[1,0,0,0,0,0,0,0]",7,50
"Exp3",62,"probability",50,3,"[1,0,0,0,0,1,0,1]",1,50
"Exp3",62,"probability",50,4,"[0,0,1,1,0,1,1,0]",1,51
"Exp3",62,"probability",50,5,"[0,0,0,0,1,1,0,1]",1,49
"Exp3",62,"probability",50,6,"[1,0,0,0,1,0,1,0]",1,51
"Exp3",62,"probability",50,7,"[0,1,0,1,0,1,0,1]",1,49
"Exp3",62,"probability",50,8,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",62,"probability",50,9,"[0,0,1,0,1,1,1,1]",4,50
"Exp3",62,"probability",50,10,"[1,1,0,0,1,1,0,1]",1,50
"Exp3",62,"probability",50,11,"[0,1,0,1,1,1,1,0]",1,50
"Exp3",62,"probability",50,12,"[1,0,1,1,0,1,0,0]",2,51
"Exp3",62,"probability",50,13,"[1,0,1,0,1,0,1,0]",1,51
"Exp3",62,"probability",50,14,"[0,1,0,0,0,0,0,0]",6,50
"Exp3",62,"probability",50,15,"[0,1,0,1,0,1,1,1]",3,50
"Exp3",62,"probability",50,16,"[0,1,0,1,0,0,1,0]",1,50
"Exp3",62,"probability",50,17,"[1,1,1,1,0,0,1,0]",1,50
"Exp3",62,"probability",50,18,"[0,0,1,0,0,0,0,0]",5,51
"Exp3",63,"probability",50,1,"[1,1,0,0,0,1,1,0]",1,50
"Exp3",63,"probability",50,2,"[1,1,0,1,1,1,1,1]",5,38
"Exp3",63,"probability",50,3,"[1,1,1,1,1,0,1,0]",1,55
"Exp3",63,"probability",50,4,"[0,0,0,0,1,1,0,1]",1,49
"Exp3",63,"probability",50,5,"[1,0,1,0,1,0,1,1]",2,48
"Exp3",63,"probability",50,6,"[1,1,0,1,0,0,1,0]",1,53
"Exp3",63,"probability",50,7,"[1,1,1,1,1,1,0,1]",1,40
"Exp3",63,"probability",50,8,"[0,0,1,1,0,1,1,0]",1,54
"Exp3",63,"probability",50,9,"[0,1,0,1,0,0,1,0]",1,45
"Exp3",63,"probability",50,10,"[1,0,1,0,1,0,0,0]",3,36
"Exp3",63,"probability",50,11,"[0,1,0,0,0,0,0,0]",6,31
"Exp3",63,"probability",50,12,"[0,1,1,0,1,0,1,0]",1,38
"Exp3",63,"probability",50,13,"[1,1,1,0,1,0,1,0]",1,38
"Exp3",63,"probability",50,14,"[0,1,0,1,0,1,0,1]",1,50
"Exp3",63,"probability",50,15,"[1,1,0,1,1,0,0,1]",1,47
"Exp3",63,"probability",50,16,"[1,0,1,0,0,1,1,0]",1,42
"Exp3",63,"probability",50,17,"[1,0,0,0,0,0,0,0]",7,53
"Exp3",63,"probability",50,18,"[1,1,0,1,0,0,0,0]",4,40
"Exp3",64,"probability",50,1,"[1,0,0,0,0,1,0,1]",1,51
"Exp3",64,"probability",50,2,"[1,0,0,0,1,0,1,0]",1,50
"Exp3",64,"probability",50,3,"[1,1,1,1,1,1,0,1]",1,75
"Exp3",64,"probability",50,4,"[1,1,1,1,0,0,1,0]",1,53
"Exp3",64,"probability",50,5,"[0,1,0,1,0,1,0,0]",2,47
"Exp3",64,"probability",50,6,"[0,1,0,0,0,0,0,1]",1,39
"Exp3",64,"probability",50,7,"[0,0,1,0,0,0,0,0]",5,79
"Exp3",64,"probability",50,8,"[1,0,1,1,1,1,1,1]",6,81
"Exp3",64,"probability",50,9,"[1,1,0,0,0,1,1,0]",1,51
"Exp3",64,"probability",50,10,"[1,0,0,0,0,0,0,1]",1,37
"Exp3",64,"probability",50,11,"[0,1,1,1,1,1,1,1]",7,88
"Exp3",64,"probability",50,12,"[0,0,1,0,1,1,1,1]",4,53
"Exp3",64,"probability",50,13,"[0,1,1,1,0,0,1,0]",1,48
"Exp3",64,"probability",50,14,"[1,0,1,0,1,0,0,0]",3,48
"Exp3",64,"probability",50,15,"[0,0,1,1,0,1,1,0]",1,49
"Exp3",64,"probability",50,16,"[0,1,0,1,1,1,1,0]",1,51
"Exp3",64,"probability",50,17,"[1,1,0,0,1,1,0,1]",1,50
"Exp3",64,"probability",50,18,"[0,1,0,1,1,1,0,1]",1,50
"Exp3",65,"probability",50,1,"[1,1,1,1,1,0,1,0]",1,51
"Exp3",65,"probability",50,2,"[1,0,0,0,1,0,1,0]",1,49
"Exp3",65,"probability",50,3,"[1,1,1,1,0,0,1,0]",1,51
"Exp3",65,"probability",50,4,"[0,1,0,1,0,0,1,0]",1,51
"Exp3",65,"probability",50,5,"[1,0,0,0,0,1,0,1]",1,49
"Exp3",65,"probability",50,6,"[0,0,1,1,1,1,1,1]",6,48
"Exp3",65,"probability",50,7,"[0,1,1,1,1,1,1,1]",7,48
"Exp3",65,"probability",50,8,"[0,1,0,1,1,1,1,1]",5,48
"Exp3",65,"probability",50,9,"[1,0,1,0,1,0,1,0]",1,52
"Exp3",65,"probability",50,10,"[1,1,0,1,0,0,1,0]",1,51
"Exp3",65,"probability",50,11,"[1,1,0,1,1,0,0,1]",1,50
"Exp3",65,"probability",50,12,"[0,1,0,0,0,1,0,1]",1,48
"Exp3",65,"probability",50,13,"[0,1,0,1,1,1,1,0]",1,51
"Exp3",65,"probability",50,14,"[0,1,1,0,1,0,1,0]",1,50
"Exp3",65,"probability",50,15,"[1,0,1,1,0,1,0,0]",2,52
"Exp3",65,"probability",50,16,"[0,1,0,1,0,0,0,0]",4,52
"Exp3",65,"probability",50,17,"[0,0,1,1,0,1,1,0]",1,51
"Exp3",65,"probability",50,18,"[0,1,0,1,1,0,0,0]",3,51
"Exp3",66,"probability",50,1,"[1,1,1,1,0,0,1,0]",1,25
"Exp3",66,"probability",50,2,"[1,0,1,0,1,0,1,1]",2,72
"Exp3",66,"probability",50,3,"[1,0,1,0,0,1,1,0]",1,64
"Exp3",66,"probability",50,4,"[0,0,1,1,1,1,1,1]",6,33
"Exp3",66,"probability",50,5,"[0,1,0,1,0,0,1,0]",1,40
"Exp3",66,"probability",50,6,"[1,1,0,1,0,0,0,0]",4,71
"Exp3",66,"probability",50,7,"[1,1,1,0,1,0,1,0]",1,27
"Exp3",66,"probability",50,8,"[1,0,1,0,1,0,1,0]",1,31
"Exp3",66,"probability",50,9,"[0,1,0,1,0,1,1,1]",3,40
"Exp3",66,"probability",50,10,"[0,1,0,0,0,1,0,1]",1,76
"Exp3",66,"probability",50,11,"[0,0,1,1,0,1,0,1]",1,31
"Exp3",66,"probability",50,12,"[1,1,0,0,0,1,1,0]",1,43
"Exp3",66,"probability",50,13,"[1,0,0,0,0,0,0,0]",7,11
"Exp3",66,"probability",50,14,"[0,1,0,1,1,1,1,1]",5,55
"Exp3",66,"probability",50,15,"[0,0,0,0,1,1,0,1]",1,36
"Exp3",66,"probability",50,16,"[1,0,0,0,0,1,0,1]",1,36
"Exp3",66,"probability",50,17,"[1,1,0,0,1,1,0,1]",1,39
"Exp3",66,"probability",50,18,"[0,1,1,0,1,0,1,0]",1,46
"Exp3",67,"probability",50,1,"[1,0,0,0,0,0,0,1]",1,14
"Exp3",67,"probability",50,2,"[1,1,0,1,0,0,1,0]",1,31
"Exp3",67,"probability",50,3,"[1,0,0,0,0,0,0,0]",7,71
"Exp3",67,"probability",50,4,"[0,1,0,1,1,1,1,1]",5,64
"Exp3",67,"probability",50,5,"[0,1,0,1,0,0,0,0]",4,62
"Exp3",67,"probability",50,6,"[0,1,0,1,0,1,0,0]",2,25
"Exp3",67,"probability",50,7,"[1,1,1,0,1,0,1,0]",1,28
"Exp3",67,"probability",50,8,"[1,1,0,0,0,0,0,0]",6,63
"Exp3",67,"probability",50,9,"[1,0,0,0,1,0,1,0]",1,61
"Exp3",67,"probability",50,10,"[0,1,0,1,0,1,0,1]",1,17
"Exp3",67,"probability",50,11,"[0,1,0,1,0,1,1,1]",3,30
"Exp3",67,"probability",50,12,"[1,1,0,1,1,0,0,1]",1,70
"Exp3",67,"probability",50,13,"[1,0,0,0,0,1,0,1]",1,23
"Exp3",67,"probability",50,14,"[0,1,1,0,1,0,1,0]",1,20
"Exp3",67,"probability",50,15,"[1,1,1,1,0,0,1,0]",1,25
"Exp3",67,"probability",50,16,"[1,1,0,0,0,1,1,0]",1,66
"Exp3",67,"probability",50,17,"[0,0,1,1,0,1,0,1]",1,36
"Exp3",67,"probability",50,18,"[1,1,1,1,1,0,1,0]",1,13
"Exp3",68,"probability",50,1,"[0,1,1,0,1,0,1,0]",1,49
"Exp3",68,"probability",50,2,"[1,0,0,0,0,0,0,1]",1,64
"Exp3",68,"probability",50,3,"[1,1,0,0,1,1,0,1]",1,40
"Exp3",68,"probability",50,4,"[1,0,1,0,1,0,0,0]",3,42
"Exp3",68,"probability",50,5,"[1,0,1,0,0,1,1,0]",1,49
"Exp3",68,"probability",50,6,"[1,0,0,0,1,0,1,0]",1,44
"Exp3",68,"probability",50,7,"[0,0,1,0,1,1,1,1]",4,44
"Exp3",68,"probability",50,8,"[1,1,1,1,1,1,0,1]",1,33
"Exp3",68,"probability",50,9,"[0,1,0,1,1,1,0,1]",1,47
"Exp3",68,"probability",50,10,"[1,1,0,0,0,0,0,0]",6,35
"Exp3",68,"probability",50,11,"[0,0,1,1,0,1,1,0]",1,49
"Exp3",68,"probability",50,12,"[0,1,1,1,1,1,1,1]",7,32
"Exp3",68,"probability",50,13,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",68,"probability",50,14,"[0,1,0,0,0,1,0,1]",1,59
"Exp3",68,"probability",50,15,"[0,0,1,0,0,0,0,0]",5,32
"Exp3",68,"probability",50,16,"[1,0,0,0,0,1,0,1]",1,61
"Exp3",68,"probability",50,17,"[0,0,1,1,0,1,0,1]",1,50
"Exp3",68,"probability",50,18,"[0,1,0,1,0,1,0,0]",2,41
"Exp3",69,"probability",50,1,"[0,0,0,0,1,1,0,1]",1,47
"Exp3",69,"probability",50,2,"[0,1,1,1,0,0,1,0]",1,43
"Exp3",69,"probability",50,3,"[1,1,0,0,0,1,1,0]",1,65
"Exp3",69,"probability",50,4,"[0,1,0,0,1,0,1,1]",2,44
"Exp3",69,"probability",50,5,"[0,1,0,0,0,0,0,0]",6,49
"Exp3",69,"probability",50,6,"[0,0,1,1,0,1,1,0]",1,25
"Exp3",69,"probability",50,7,"[0,1,0,1,1,1,1,0]",1,49
"Exp3",69,"probability",50,8,"[0,0,1,1,0,1,0,1]",1,38
"Exp3",69,"probability",50,9,"[1,0,1,0,1,0,1,0]",1,50
"Exp3",69,"probability",50,10,"[1,0,0,0,0,1,0,1]",1,50
"Exp3",69,"probability",50,11,"[1,0,1,0,0,1,1,1]",3,57
"Exp3",69,"probability",50,12,"[0,1,0,1,1,1,1,1]",5,14
"Exp3",69,"probability",50,13,"[0,1,0,0,0,1,0,1]",1,30
"Exp3",69,"probability",50,14,"[0,1,0,1,1,1,0,1]",1,88
"Exp3",69,"probability",50,15,"[0,1,1,1,1,1,1,1]",7,7
"Exp3",69,"probability",50,16,"[1,1,0,1,1,0,0,1]",1,37
"Exp3",69,"probability",50,17,"[1,1,0,1,0,0,1,0]",1,61
"Exp3",69,"probability",50,18,"[1,0,1,0,1,1,1,1]",4,10
"Exp3",70,"probability",50,1,"[1,1,1,1,1,1,0,1]",1,90
"Exp3",70,"probability",50,2,"[0,1,0,0,0,0,0,0]",6,92
"Exp3",70,"probability",50,3,"[1,0,1,1,0,1,0,0]",2,47
"Exp3",70,"probability",50,4,"[0,1,0,1,0,1,0,1]",1,49
"Exp3",70,"probability",50,5,"[0,1,1,1,1,1,1,1]",7,89
"Exp3",70,"probability",50,6,"[0,1,1,0,1,0,1,0]",1,51
"Exp3",70,"probability",50,7,"[0,0,1,1,0,1,0,1]",1,50
"Exp3",70,"probability",50,8,"[0,0,0,0,1,1,0,1]",1,32
"Exp3",70,"probability",50,9,"[0,1,0,0,0,0,0,1]",1,22
"Exp3",70,"probability",50,10,"[1,0,0,0,0,0,0,1]",1,14
"Exp3",70,"probability",50,11,"[0,1,0,1,1,1,1,0]",1,51
"Exp3",70,"probability",50,12,"[1,1,1,1,0,0,1,0]",1,56
"Exp3",70,"probability",50,13,"[1,0,1,0,1,1,1,1]",4,50
"Exp3",70,"probability",50,14,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",70,"probability",50,15,"[0,1,0,1,0,1,1,1]",3,48
"Exp3",70,"probability",50,16,"[0,0,1,0,0,0,0,0]",5,51
"Exp3",70,"probability",50,17,"[1,0,0,0,1,0,1,0]",1,51
"Exp3",70,"probability",50,18,"[1,1,0,0,1,1,0,1]",1,50
"Exp3",71,"probability",50,1,"[0,1,0,1,0,1,0,1]",1,31
"Exp3",71,"probability",50,2,"[0,1,1,0,1,0,1,0]",1,24
"Exp3",71,"probability",50,3,"[1,0,1,0,0,1,1,0]",1,44
"Exp3",71,"probability",50,4,"[0,0,1,1,0,1,0,1]",1,24
"Exp3",71,"probability",50,5,"[1,0,0,0,1,0,1,0]",1,20
"Exp3",71,"probability",50,6,"[0,1,0,1,1,1,1,0]",1,85
"Exp3",71,"probability",50,7,"[1,0,1,0,1,1,1,1]",4,14
"Exp3",71,"probability",50,8,"[1,0,1,0,1,0,0,0]",3,14
"Exp3",71,"probability",50,9,"[1,1,0,0,1,1,0,1]",1,47
"Exp3",71,"probability",50,10,"[1,1,0,1,1,0,0,1]",1,45
"Exp3",71,"probability",50,11,"[1,0,1,0,1,0,1,0]",1,47
"Exp3",71,"probability",50,12,"[1,1,1,1,1,1,0,1]",1,10
"Exp3",71,"probability",50,13,"[0,1,1,1,0,0,1,0]",1,46
"Exp3",71,"probability",50,14,"[1,0,1,0,0,0,0,0]",5,34
"Exp3",71,"probability",50,15,"[0,0,1,1,1,1,1,1]",6,9
"Exp3",71,"probability",50,16,"[0,1,0,1,0,0,1,0]",1,18
"Exp3",71,"probability",50,17,"[1,0,1,1,0,1,0,0]",2,26
"Exp3",71,"probability",50,18,"[0,1,1,1,1,1,1,1]",7,10
"Exp3",72,"probability",50,1,"[0,0,1,1,0,1,1,0]",1,51
"Exp3",72,"probability",50,2,"[1,0,1,0,1,0,1,0]",1,51
"Exp3",72,"probability",50,3,"[1,1,1,1,0,0,1,0]",1,56
"Exp3",72,"probability",50,4,"[1,1,1,1,1,1,0,1]",1,9
"Exp3",72,"probability",50,5,"[1,0,0,0,0,1,0,1]",1,61
"Exp3",72,"probability",50,6,"[0,0,1,1,1,1,1,1]",6,24
"Exp3",72,"probability",50,7,"[0,1,0,1,0,0,0,0]",4,26
"Exp3",72,"probability",50,8,"[1,1,0,1,1,0,0,1]",1,36
"Exp3",72,"probability",50,9,"[1,0,0,0,0,0,0,1]",1,75
"Exp3",72,"probability",50,10,"[1,0,0,0,1,0,1,0]",1,39
"Exp3",72,"probability",50,11,"[0,1,0,1,0,1,0,0]",2,40
"Exp3",72,"probability",50,12,"[0,0,1,1,0,1,0,1]",1,49
"Exp3",72,"probability",50,13,"[0,1,1,0,1,0,1,0]",1,51
"Exp3",72,"probability",50,14,"[1,0,1,0,1,0,0,0]",3,47
"Exp3",72,"probability",50,15,"[1,1,0,1,1,1,1,1]",5,20
"Exp3",72,"probability",50,16,"[1,0,0,0,0,0,0,0]",7,19
"Exp3",72,"probability",50,17,"[1,1,0,0,0,1,1,0]",1,51
"Exp3",72,"probability",50,18,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",73,"probability",50,1,"[1,1,0,1,1,0,0,1]",1,49
"Exp3",73,"probability",50,2,"[0,1,0,1,0,0,1,0]",1,49
"Exp3",73,"probability",50,3,"[0,0,1,1,0,1,0,1]",1,50
"Exp3",73,"probability",50,4,"[0,1,1,1,0,0,1,0]",1,50
"Exp3",73,"probability",50,5,"[1,1,0,0,0,1,1,0]",1,51
"Exp3",73,"probability",50,6,"[1,1,0,1,1,1,1,1]",5,52
"Exp3",73,"probability",50,7,"[0,1,0,1,0,0,0,0]",4,47
"Exp3",73,"probability",50,8,"[0,1,1,1,1,1,1,1]",7,50
"Exp3",73,"probability",50,9,"[1,0,0,0,0,0,0,1]",1,50
"Exp3",73,"probability",50,10,"[0,1,0,0,0,1,0,1]",1,51
"Exp3",73,"probability",50,11,"[0,1,0,1,1,0,0,0]",3,48
"Exp3",73,"probability",50,12,"[1,1,0,0,0,0,0,0]",6,50
"Exp3",73,"probability",50,13,"[0,1,0,0,1,0,1,1]",2,52
"Exp3",73,"probability",50,14,"[1,0,1,0,1,0,1,0]",1,48
"Exp3",73,"probability",50,15,"[1,1,0,0,1,1,0,1]",1,51
"Exp3",73,"probability",50,16,"[1,1,1,0,1,0,1,0]",1,50
"Exp3",73,"probability",50,17,"[0,1,0,0,0,0,0,1]",1,50
"Exp3",73,"probability",50,18,"[0,1,0,1,1,1,1,0]",1,50
"Exp3",74,"probability",50,1,"[1,1,1,0,1,0,1,0]",1,37
"Exp3",74,"probability",50,2,"[1,0,1,0,0,1,1,0]",1,56
"Exp3",74,"probability",50,3,"[0,1,0,1,0,1,1,1]",3,64
"Exp3",74,"probability",50,4,"[1,0,0,0,1,0,1,0]",1,56
"Exp3",74,"probability",50,5,"[0,1,0,0,0,1,0,1]",1,43
"Exp3",74,"probability",50,6,"[0,1,0,1,1,1,1,0]",1,37
"Exp3",74,"probability",50,7,"[0,1,0,1,1,1,0,1]",1,63
"Exp3",74,"probability",50,8,"[1,1,0,0,0,1,1,0]",1,49
"Exp3",74,"probability",50,9,"[1,0,0,0,0,0,0,1]",1,32
"Exp3",74,"probability",50,10,"[1,0,1,0,1,0,1,1]",2,58
"Exp3",74,"probability",50,11,"[0,1,1,1,1,1,1,1]",7,82
"Exp3",74,"probability",50,12,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",74,"probability",50,13,"[0,0,1,1,1,1,1,1]",6,73
"Exp3",74,"probability",50,14,"[0,1,1,0,1,0,1,0]",1,50
"Exp3",74,"probability",50,15,"[1,0,1,0,1,1,1,1]",4,74
"Exp3",74,"probability",50,16,"[0,1,1,1,0,0,1,0]",1,50
"Exp3",74,"probability",50,17,"[0,1,0,1,1,1,1,1]",5,73
"Exp3",74,"probability",50,18,"[0,0,0,0,1,1,0,1]",1,45
"Exp3",75,"probability",50,1,"[0,1,0,1,1,1,1,0]",1,27
"Exp3",75,"probability",50,2,"[1,0,1,1,1,1,1,1]",6,92
"Exp3",75,"probability",50,3,"[1,1,0,0,0,1,1,0]",1,68
"Exp3",75,"probability",50,4,"[1,1,1,1,0,0,1,0]",1,46
"Exp3",75,"probability",50,5,"[0,1,0,0,0,1,0,1]",1,30
"Exp3",75,"probability",50,6,"[1,1,1,1,1,0,1,0]",1,44
"Exp3",75,"probability",50,7,"[0,1,1,0,1,0,1,0]",1,49
"Exp3",75,"probability",50,8,"[1,0,0,0,0,0,0,0]",7,74
"Exp3",75,"probability",50,9,"[1,1,0,1,0,0,1,0]",1,48
"Exp3",75,"probability",50,10,"[0,1,0,1,0,0,1,0]",1,70
"Exp3",75,"probability",50,11,"[0,1,0,1,1,0,0,0]",3,42
"Exp3",75,"probability",50,12,"[0,1,1,1,0,0,1,0]",1,49
"Exp3",75,"probability",50,13,"[1,0,1,0,1,0,1,1]",2,41
"Exp3",75,"probability",50,14,"[1,0,0,0,1,0,1,0]",1,59
"Exp3",75,"probability",50,15,"[0,0,1,1,0,1,1,0]",1,52
"Exp3",75,"probability",50,16,"[1,1,1,0,1,0,1,0]",1,26
"Exp3",75,"probability",50,17,"[0,1,0,1,1,1,1,1]",5,82
"Exp3",75,"probability",50,18,"[1,1,0,1,0,0,0,0]",4,62
"Exp3",76,"probability",50,1,"[1,1,0,1,1,0,0,1]",1,76
"Exp3",76,"probability",50,2,"[1,0,0,0,0,0,0,1]",1,88
"Exp3",76,"probability",50,3,"[0,0,1,1,0,1,0,1]",1,50
"Exp3",76,"probability",50,4,"[0,1,0,1,0,1,1,1]",3,28
"Exp3",76,"probability",50,5,"[0,1,1,1,1,1,1,1]",7,9
"Exp3",76,"probability",50,6,"[1,1,1,1,1,1,0,1]",1,18
"Exp3",76,"probability",50,7,"[1,1,1,0,1,0,1,0]",1,32
"Exp3",76,"probability",50,8,"[1,0,1,0,1,0,1,0]",1,32
"Exp3",76,"probability",50,9,"[1,0,1,0,1,0,1,1]",2,44
"Exp3",76,"probability",50,10,"[0,0,1,0,0,0,0,0]",5,20
"Exp3",76,"probability",50,11,"[0,0,1,0,1,1,1,1]",4,32
"Exp3",76,"probability",50,12,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",76,"probability",50,13,"[0,0,1,1,0,1,1,0]",1,48
"Exp3",76,"probability",50,14,"[1,0,0,0,1,0,1,0]",1,26
"Exp3",76,"probability",50,15,"[0,1,0,1,0,1,0,1]",1,29
"Exp3",76,"probability",50,16,"[0,1,1,1,0,0,1,0]",1,50
"Exp3",76,"probability",50,17,"[1,1,0,0,0,0,0,0]",6,32
"Exp3",76,"probability",50,18,"[0,1,0,1,0,0,1,0]",1,29
"Exp3",77,"probability",50,1,"[1,0,1,0,0,1,1,0]",1,49
"Exp3",77,"probability",50,2,"[1,1,0,0,0,0,0,0]",6,40
"Exp3",77,"probability",50,3,"[0,1,0,1,1,1,1,1]",5,44
"Exp3",77,"probability",50,4,"[1,1,1,1,1,1,0,1]",1,42
"Exp3",77,"probability",50,5,"[1,0,1,0,1,1,1,1]",4,42
"Exp3",77,"probability",50,6,"[1,1,0,0,1,1,0,1]",1,50
"Exp3",77,"probability",50,7,"[0,1,1,1,1,1,1,1]",7,42
"Exp3",77,"probability",50,8,"[0,1,0,1,0,1,0,1]",1,50
"Exp3",77,"probability",50,9,"[0,1,0,0,0,0,0,1]",1,55
"Exp3",77,"probability",50,10,"[0,1,0,1,1,1,0,1]",1,49
"Exp3",77,"probability",50,11,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",77,"probability",50,12,"[0,1,0,1,0,1,0,0]",2,48
"Exp3",77,"probability",50,13,"[0,0,1,1,0,1,1,0]",1,49
"Exp3",77,"probability",50,14,"[0,1,0,1,1,1,1,0]",1,54
"Exp3",77,"probability",50,15,"[1,1,0,1,1,0,0,1]",1,50
"Exp3",77,"probability",50,16,"[1,0,0,0,1,0,1,0]",1,45
"Exp3",77,"probability",50,17,"[0,1,0,0,0,1,0,1]",1,55
"Exp3",77,"probability",50,18,"[1,0,1,0,1,0,0,0]",3,45
"Exp3",78,"probability",50,1,"[1,1,0,0,1,1,0,1]",1,44
"Exp3",78,"probability",50,2,"[1,0,1,0,1,0,1,1]",2,45
"Exp3",78,"probability",50,3,"[0,1,0,1,1,1,1,1]",5,21
"Exp3",78,"probability",50,4,"[1,1,0,1,1,0,0,1]",1,36
"Exp3",78,"probability",50,5,"[1,1,1,1,1,0,1,0]",1,87
"Exp3",78,"probability",50,6,"[1,0,0,0,0,1,0,1]",1,66
"Exp3",78,"probability",50,7,"[1,1,0,0,0,1,1,0]",1,47
"Exp3",78,"probability",50,8,"[1,0,0,0,0,0,0,1]",1,81
"Exp3",78,"probability",50,9,"[0,1,0,1,0,0,0,0]",4,14
"Exp3",78,"probability",50,10,"[0,1,0,1,0,1,1,1]",3,42
"Exp3",78,"probability",50,11,"[1,1,1,1,0,0,1,0]",1,80
"Exp3",78,"probability",50,12,"[0,1,0,1,0,0,1,0]",1,37
"Exp3",78,"probability",50,13,"[1,0,0,0,0,0,0,0]",7,6
"Exp3",78,"probability",50,14,"[1,0,1,1,1,1,1,1]",6,9
"Exp3",78,"probability",50,15,"[0,1,1,1,0,0,1,0]",1,49
"Exp3",78,"probability",50,16,"[1,1,1,1,1,1,0,1]",1,9
"Exp3",78,"probability",50,17,"[1,1,0,1,0,0,1,0]",1,49
"Exp3",78,"probability",50,18,"[0,1,0,0,0,0,0,1]",1,88
"Exp3",79,"probability",50,1,"[0,0,0,0,1,1,0,1]",1,84
"Exp3",79,"probability",50,2,"[0,1,0,1,0,1,1,1]",3,18
"Exp3",79,"probability",50,3,"[0,1,0,1,1,1,0,1]",1,89
"Exp3",79,"probability",50,4,"[1,1,1,0,1,0,1,0]",1,94
"Exp3",79,"probability",50,5,"[1,1,0,0,0,0,0,0]",6,3
"Exp3",79,"probability",50,6,"[1,0,1,0,0,1,1,0]",1,50
"Exp3",79,"probability",50,7,"[1,1,0,1,1,1,1,1]",5,2
"Exp3",79,"probability",50,8,"[1,1,0,0,0,1,1,0]",1,81
"Exp3",79,"probability",50,9,"[0,1,0,1,0,1,0,1]",1,33
"Exp3",79,"probability",50,10,"[1,1,1,1,0,0,1,0]",1,27
"Exp3",79,"probability",50,11,"[0,1,0,1,0,1,0,0]",2,13
"Exp3",79,"probability",50,12,"[0,0,1,1,0,1,0,1]",1,50
"Exp3",79,"probability",50,13,"[0,0,1,0,1,1,1,1]",4,16
"Exp3",79,"probability",50,14,"[0,1,1,0,1,0,1,0]",1,46
"Exp3",79,"probability",50,15,"[0,1,0,0,0,0,0,1]",1,85
"Exp3",79,"probability",50,16,"[0,1,1,1,0,0,1,0]",1,70
"Exp3",79,"probability",50,17,"[1,1,0,1,1,0,0,1]",1,88
"Exp3",79,"probability",50,18,"[1,0,0,0,0,0,0,0]",7,2
"Exp3",80,"probability",50,1,"[0,1,1,1,0,0,1,0]",1,49
"Exp3",80,"probability",50,2,"[0,0,1,0,0,0,0,0]",5,50
"Exp3",80,"probability",50,3,"[1,0,1,1,1,1,1,1]",6,48
"Exp3",80,"probability",50,4,"[1,1,0,1,0,0,1,0]",1,48
"Exp3",80,"probability",50,5,"[1,0,0,0,0,1,0,1]",1,53
"Exp3",80,"probability",50,6,"[1,1,0,0,0,1,1,0]",1,45
